Trajectories
100
,,Y_Hara_Hand:forearm,,,Y_Hara_Hand:mp,,,Y_Hara_Hand:PIP,,,Y_Hara_Hand:DIP,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
115,0,334.026642,76.906120,77.757858,322.659210,105.632484,130.000015,274.170807,124.042206,155.280014,125.274437,166.120941,147.263840
116,0,334.016083,76.891739,77.806168,322.642303,105.670753,130.029022,274.135315,124.060135,155.281540,125.240356,166.125290,147.290192
117,0,333.954163,76.907143,77.814888,322.612366,105.657585,130.021606,274.119324,124.058083,155.304947,125.206963,166.129364,147.281479
118,0,333.938416,76.856415,77.836166,322.607605,105.664871,130.022552,274.103455,124.069725,155.308136,125.177872,166.154327,147.297852
119,0,333.916840,76.873856,77.818153,322.581451,105.636070,130.008362,274.098907,124.052551,155.291916,125.166489,166.146774,147.286484
120,0,333.902740,76.856773,77.828049,322.541534,105.618584,130.023682,274.089722,124.043411,155.287384,125.160950,166.153915,147.302307
121,0,333.892975,76.849251,77.840958,322.510895,105.615623,130.042877,274.040253,124.030861,155.298798,125.116837,166.147934,147.345734
122,0,333.899567,76.834328,77.827797,322.515137,105.602692,130.041840,273.995544,124.010872,155.293701,125.071686,166.172806,147.354355
123,0,333.900757,76.848320,77.838203,322.507416,105.623917,130.035614,273.988159,124.042519,155.283279,124.789543,166.196869,147.420013
124,0,333.886627,76.852379,77.821922,322.463623,105.622620,130.024429,273.938049,124.001434,155.241241,124.792801,166.160187,147.407104
125,0,333.865875,76.868019,77.796722,322.427795,105.599686,130.041122,273.918396,124.024490,155.264893,124.758377,166.201645,147.419113
126,0,333.884857,76.854843,77.872353,322.419098,105.591507,130.049072,273.920807,124.032890,155.268723,125.038475,166.143936,147.312866
127,0,333.892120,76.848686,77.916260,322.388336,105.595428,130.082962,273.878723,123.991623,155.290100,124.793068,166.208527,147.399765
128,0,333.824860,76.795998,77.936470,322.362976,105.574150,130.119263,273.837219,124.007065,155.288467,124.778755,166.208420,147.380981
129,0,333.815704,76.793037,77.983978,322.321472,105.566086,130.144623,273.794159,124.014793,155.318085,125.128807,165.820312,147.064987
130,0,333.827972,76.722725,78.054611,322.317169,105.541588,130.213196,273.805939,123.988510,155.347916,124.853592,165.910904,147.183350
131,0,333.799774,76.656021,78.103355,322.297028,105.502365,130.219696,273.783508,123.997841,155.375992,124.840477,166.165253,147.330490
132,0,333.810822,76.655609,78.126694,322.317963,105.480652,130.220581,273.791626,123.992889,155.379639,124.818672,166.214462,147.329697
133,0,333.748138,76.619926,78.096542,322.313293,105.457771,130.194138,273.786133,123.996918,155.358505,125.075340,166.169647,147.190720
134,0,333.746948,76.583191,78.081413,322.273285,105.531151,130.165527,273.781708,124.039040,155.284927,125.057953,166.194580,147.197052
135,0,333.770905,76.576515,78.078362,322.290070,105.510109,130.159698,273.805634,124.034225,155.305557,125.096916,166.244980,147.173859
136,0,333.801208,76.490585,78.144218,322.356567,105.417854,130.201141,273.856049,123.999123,155.335587,124.857872,166.268951,147.231979
137,0,333.814240,76.465355,78.130066,322.346466,105.401276,130.170868,273.889618,123.987358,155.313492,124.842941,166.324310,147.202988
138,0,333.859375,76.504059,78.091949,322.406708,105.480789,130.124207,273.886658,124.044571,155.267746,125.143929,166.335983,147.097794
139,0,333.902496,76.506508,78.092171,322.480591,105.431839,130.147308,273.995972,124.042831,155.291443,125.130028,166.424118,147.142075
140,0,333.987701,76.502922,78.090553,322.532471,105.466911,130.140503,274.055389,124.050621,155.271011,125.180305,166.432220,147.118118
141,0,334.029572,76.514626,78.053535,322.585754,105.426193,130.128464,274.101685,124.035355,155.276459,125.279694,166.439529,147.127975
142,0,334.073151,76.506393,78.056870,322.638611,105.440109,130.124619,274.154022,124.039406,155.257004,125.292732,166.455566,147.133820
143,0,334.122162,76.514404,78.041145,322.685059,105.456253,130.130936,274.182678,124.048157,155.264679,125.323608,166.459335,147.128998
